"Y" "X1" "X2" "X3" "X4"
"29" 244.647020201071 21.5220718607387 12.9569717953225 13.5104739921200 30.7934546431453
"30" 181.383552598345 19.6852539163256 13.5852431082683 12.8479874100335 18.4938838538436
"31" 189.986106561664 21.6523557089814 15.9045290136457 6.4584601055363 21.4928220075501
"32" 159.719028660519 19.561914598214 13.3369389712066 10.9444363923972 16.7563575426599
"33" 228.719688936989 20.3357628587227 15.7009755125218 7.52437239333939 28.6915962212022
"34" 187.011698432353 18.085842060883 18.9181710052178 9.29546232781404 18.1092212649822
"35" 159.591050976973 20.5007566238800 15.8144209783672 4.53585259611188 16.9514435836141
"36" 184.513755186811 20.1221731324257 20.0299104199957 10.5748226848021 15.9284975714507
"37" 242.731599548072 25.1908326995873 14.2844961548069 12.8468319874665 26.0148071033373
"38" 173.18884651212 20.2293099419860 17.4610101854219 0.888378316451738 17.9729240366813
"39" 223.515596217759 27.6260371577154 16.4147665882206 6.64764505653463 26.1194302102094
"40" 176.768033690561 14.5791497751814 12.7275311635316 11.8843785637043 20.0012553740436
"41" 209.798478476474 23.5874607447072 13.1243437510881 11.1289941892115 22.6272964603254
"42" 166.389349038946 19.3370649010898 14.1360915862015 6.25947989803737 19.1148511530555
"43" 161.762304201956 21.390046604266 17.3269374632709 5.99772017846179 16.3844700328216
"44" 196.057319391931 18.8397270140359 15.7873204297172 9.82443676935227 20.8656722774613
"45" 210.791470421116 23.7221035587064 18.6736012419439 8.65265644211268 19.9840822291089
"46" 201.045806278530 21.8829439881132 14.7362121845864 11.5129410372017 21.3994736246311
"47" 177.534795789572 17.1730658520074 14.5973970165594 2.82787279620537 19.8683863526381
"48" 169.425403324639 23.9421695964141 14.7131336283926 7.91977611270886 17.9424170210307
"49" 224.221863102932 20.0666185325974 15.8108673414701 7.42754724476716 26.9449239811284
"50" 197.251249674404 12.1078062359823 14.9111094832759 5.03478366323332 26.1519110684146
"51" 187.280335998124 23.7043163740329 16.8947701946294 11.8963714299429 17.1581202323667
"52" 176.831784646480 21.2477621141291 18.7522298652622 9.8460142044354 13.1989608320327
"53" 187.831326687097 23.3578690586557 15.3514183461443 11.3787080056282 17.1001077972383
"54" 209.121379592937 18.9384610836454 15.9630516110758 15.0472322442224 21.3344175332357
"55" 188.207871900976 19.1120849028487 13.9255789669054 11.9638288394017 20.903682476756
"56" 205.313965238713 18.9288476212151 14.7464623645099 11.1724343728694 23.7495414494739
"57" 162.929796175432 21.4700195992375 12.8726478426254 6.73534122862566 17.1320717196674
"58" 215.540915153836 21.2382568197182 18.6172694570499 11.9972916565077 22.5974959418323
"59" 187.473520636264 25.0208888968754 18.2283821440548 9.01253273351176 16.1149218463982
"60" 201.908462524762 21.5699452979088 15.9776366051931 12.6104899455563 20.0202745946766
"61" 164.543894119649 22.9423907435836 14.5948955009155 7.67616462870386 16.1575623905568
"62" 173.348784636388 21.6958908208767 13.7406799463688 3.02961889902731 22.144250825048
"63" 205.900915078071 24.3533235390573 14.9100560286544 6.43956908543236 25.1931658429344
"64" 193.035845474436 12.0036428523405 13.6016462902951 8.71120911816641 25.4257929228561
"65" 200.408253913323 19.8225285266241 11.8676303838096 6.1847317296884 25.1091517494206
"66" 185.444913646668 18.4577418398362 17.1217799718869 12.0632551220301 16.0161486493767
"67" 217.341314155776 22.7002065573517 14.1100724031868 10.8939997550393 23.7449881301350
"68" 183.287370741994 22.5806663564155 14.4848358342738 10.4593348987387 15.9207639062992
"69" 188.799027242936 12.3010338871366 16.4774223416526 9.26471292987305 23.7237238888494
"70" 221.094983817993 22.1807205763319 11.5472151584622 13.6912910570709 23.7141029562090
"71" 201.685664404846 19.8155651366512 14.3211585515254 14.3413630424890 20.0223989690399
"72" 185.136419686709 23.988147142918 16.2073422538711 10.6431829556584 18.5721788360420
"73" 222.031132848170 21.4144367467518 14.1338209837011 12.2784802175166 24.3641939234839
"74" 183.996109906624 21.2861406761171 13.1893614705346 10.1864105223556 17.9541793377847
"75" 192.842312215760 18.1560861284547 17.7378255769935 12.6585263107524 19.4748226152645
"76" 198.100715947242 20.6508931116045 15.1852319428876 13.4098428262053 17.3977434060055
"77" 209.869138007435 17.1847658372609 17.9170494860295 8.6656152054244 23.397609371469
"78" 184.376363949449 21.5746336362554 15.8770709190398 2.46636553406821 22.346208114541
"79" 219.312998116429 22.3003027194622 18.8712202748779 10.9575041441548 23.8055991924061
"80" 203.419919032960 23.5028987931107 16.1533530136808 8.52032331742949 22.0017529884537
"81" 191.107562558317 18.784871974608 12.8938012632275 12.1948104878530 20.3416807733446
"82" 170.210104099948 20.1764670999045 10.9677613046442 15.5501443105612 15.4376958896438
"83" 174.876010429291 14.1739892798919 12.7012974183160 15.5327055545625 16.0778309159708
"84" 236.326426669650 20.0735063270445 12.5608835592964 10.9633260211307 30.9980033521456
"85" 210.690659485502 22.9305803141871 11.3682623724477 10.9584531744766 23.9842859463619
"86" 179.413859456886 15.1191389706114 14.0410356343861 10.9340624032865 17.8316212268121
"87" 214.801130053769 19.3005915746488 13.4715788768479 17.1160592355440 23.0986479645039
"88" 212.772233982392 13.6350356959799 12.6653655858583 9.93172589595908 27.1632112240332
"89" 207.859549051394 22.0934270532718 18.1295729807075 11.2564837114034 21.7982056051642
"90" 185.531079316960 20.7793964891642 12.8681801009795 6.13954902874356 20.1407626357796
"91" 214.540576299645 17.7699758860451 15.0225965260810 8.56917189252407 25.0637786789872
"92" 239.243279331754 21.2082962909331 19.7462856048783 13.3531320984615 24.6779960219666
"93" 200.318110524004 21.2107110490182 14.6286677512319 10.4717634376934 22.1229335734178
"94" 212.283096930352 14.8510153201041 13.7337135642325 8.88797469277035 26.0401000202931
"95" 239.350572771351 15.5854887854417 13.7909093336862 13.8255886867263 28.1233295505525
"96" 217.624756774334 21.2808267441735 14.1468207318100 9.78047660834792 25.2304464953475
"97" 174.959305074702 20.1781088850331 7.68360088887305 10.5271744671431 20.1945868452622
"98" 190.736533951433 17.8255707593502 18.9743609582259 14.6892956707370 17.0164508352097
"99" 171.343434881909 27.6670800743948 10.0421611998910 6.33954317910062 20.6454569846689
"100" 202.696771755402 24.3485893356574 18.4421823775185 12.8389422820352 17.8145246264639
